Year,SCL,Species
2012,96.5,Caretta caretta
2012,96.5,Caretta caretta
2012,96.5,Caretta caretta
2012,96.5,Caretta caretta
2012,96.7,Caretta caretta
2012,96.7,Caretta caretta
2012,96.7,Caretta caretta
2012,96.8,Caretta caretta
2012,96.8,Caretta caretta
2012,96.8,Caretta caretta
2012,96.9,Caretta caretta
2012,96.9,Caretta caretta
2012,96.9,Caretta caretta
2012,96.9,Caretta caretta
2012,97,Caretta caretta
2012,97,Caretta caretta
2012,97.1,Caretta caretta
2012,97.2,Caretta caretta
2012,97.3,Caretta caretta
2012,97.4,Caretta caretta
2012,97.4,Caretta caretta
2012,97.5,Caretta caretta
2012,97.6,Caretta caretta
2012,97.8,Caretta caretta
2012,97.8,Caretta caretta
2012,98,Caretta caretta
2012,98.1,Caretta caretta
2012,98.2,Caretta caretta
2012,98.2,Caretta caretta
2012,98.4,Caretta caretta
2012,98.5,Caretta caretta
2012,98.5,Caretta caretta
2012,98.6,Caretta caretta
2012,98.7,Caretta caretta
2012,98.8,Caretta caretta
2012,98.8,Caretta caretta
2012,98.9,Caretta caretta
2012,98.9,Caretta caretta
2012,99,Caretta caretta
2012,99,Caretta caretta
2012,99.1,Caretta caretta
2012,99.2,Caretta caretta
2012,99.2,Caretta caretta
2012,99.3,Caretta caretta
2012,99.4,Caretta caretta
2012,99.4,Caretta caretta
2012,99.5,Caretta caretta
2012,99.6,Caretta caretta
2012,99.7,Caretta caretta
2012,99.8,Caretta caretta
2012,99.9,Caretta caretta
2012,99.9,Caretta caretta
2012,100,Caretta caretta
2012,100,Caretta caretta
2012,100.3,Caretta caretta
2012,100.3,Caretta caretta
2012,100.4,Caretta caretta
2012,100.5,Caretta caretta
2012,100.5,Caretta caretta
2012,100.6,Caretta caretta
2012,100.6,Caretta caretta
2012,100.7,Caretta caretta
2012,100.8,Caretta caretta
2012,101.1,Caretta caretta
2012,101.2,Caretta caretta
2012,101.2,Caretta caretta
2012,101.2,Caretta caretta
2012,101.4,Caretta caretta
2012,101.5,Caretta caretta
2012,101.5,Caretta caretta
2012,101.5,Caretta caretta
2012,101.5,Caretta caretta
2012,101.6,Caretta caretta
2012,101.7,Caretta caretta
2012,101.9,Caretta caretta
2012,101.9,Caretta caretta
2012,102.2,Caretta caretta
2012,102.2,Caretta caretta
2012,102.4,Caretta caretta
2012,102.5,Caretta caretta
2012,102.6,Caretta caretta
2012,102.6,Caretta caretta
2012,102.6,Caretta caretta
2012,102.7,Caretta caretta
2012,102.7,Caretta caretta
2012,102.8,Caretta caretta
2012,103,Caretta caretta
2012,103.4,Caretta caretta
2012,104.1,Caretta caretta
2012,104.5,Caretta caretta
2012,104.5,Caretta caretta
2012,104.7,Caretta caretta
2012,105,Caretta caretta
2012,105,Caretta caretta
2012,105.1,Caretta caretta
2012,105.2,Caretta caretta
2012,105.5,Caretta caretta
2012,106.5,Caretta caretta
2012,110.2,Caretta caretta
2013,74.5,Caretta caretta
2013,77.6,Caretta caretta
2013,78.5,Caretta caretta
2013,78.5,Caretta caretta
2013,78.7,Caretta caretta
2013,78.7,Caretta caretta
2013,79.6,Caretta caretta
2013,79.9,Caretta caretta
2013,80.1,Caretta caretta
2013,80.2,Caretta caretta
2013,80.3,Caretta caretta
2013,80.4,Caretta caretta
2013,80.7,Caretta caretta
2013,80.8,Caretta caretta
2013,80.9,Caretta caretta
2013,81,Caretta caretta
2013,81.1,Caretta caretta
2013,81.2,Caretta caretta
2013,81.2,Caretta caretta
2013,81.3,Caretta caretta
2013,81.3,Caretta caretta
2013,81.3,Caretta caretta
2013,81.3,Caretta caretta
2013,81.4,Caretta caretta
2013,81.4,Caretta caretta
2013,81.4,Caretta caretta
2013,81.4,Caretta caretta
2013,81.5,Caretta caretta
2013,81.5,Caretta caretta
2013,81.5,Caretta caretta
2013,81.6,Caretta caretta
2013,81.7,Caretta caretta
2013,81.8,Caretta caretta
2013,81.9,Caretta caretta
2013,82,Caretta caretta
2013,82.1,Caretta caretta
2013,82.1,Caretta caretta
2013,82.3,Caretta caretta
2013,82.4,Caretta caretta
2013,82.4,Caretta caretta
2013,82.4,Caretta caretta
2013,82.5,Caretta caretta
2013,82.5,Caretta caretta
2013,82.6,Caretta caretta
2013,82.6,Caretta caretta
2013,82.7,Caretta caretta
2013,82.7,Caretta caretta
2013,82.7,Caretta caretta
2013,82.8,Caretta caretta
2013,82.9,Caretta caretta
2013,82.9,Caretta caretta
2013,83,Caretta caretta
2013,83,Caretta caretta
2013,83,Caretta caretta
2013,83,Caretta caretta
2013,83,Caretta caretta
2013,83.2,Caretta caretta
2013,83.2,Caretta caretta
2013,83.2,Caretta caretta
2013,83.3,Caretta caretta
2013,83.5,Caretta caretta
2013,83.6,Caretta caretta
2013,83.6,Caretta caretta
2013,83.6,Caretta caretta
2013,83.7,Caretta caretta
2013,83.7,Caretta caretta
2013,83.7,Caretta caretta
2013,84,Caretta caretta
2013,84,Caretta caretta
2013,84,Caretta caretta
2013,84,Caretta caretta
2013,84.2,Caretta caretta
2013,84.2,Caretta caretta
2013,84.2,Caretta caretta
2013,84.2,Caretta caretta
2013,84.3,Caretta caretta
2013,84.3,Caretta caretta
2013,84.3,Caretta caretta
2013,84.4,Caretta caretta
2013,84.4,Caretta caretta
2013,84.6,Caretta caretta
2013,84.7,Caretta caretta
2013,84.7,Caretta caretta
2013,84.7,Caretta caretta
2013,85,Caretta caretta
2013,85,Caretta caretta
2013,85.1,Caretta caretta
2013,85.1,Caretta caretta
2013,85.1,Caretta caretta
2013,85.2,Caretta caretta
2013,85.3,Caretta caretta
2013,85.3,Caretta caretta
2013,85.3,Caretta caretta
2013,85.4,Caretta caretta
2013,85.5,Caretta caretta
2013,85.5,Caretta caretta
2013,85.5,Caretta caretta
2013,85.6,Caretta caretta
2013,85.6,Caretta caretta
2013,85.6,Caretta caretta
2013,85.6,Caretta caretta
2013,85.6,Caretta caretta
2013,85.6,Caretta caretta
2013,85.6,Caretta caretta
2013,85.7,Caretta caretta
2013,85.8,Caretta caretta
2013,85.8,Caretta caretta
2013,86,Caretta caretta
2013,86,Caretta caretta
2013,86,Caretta caretta
2013,86,Caretta caretta
2013,86,Caretta caretta
2013,86,Caretta caretta
2013,86,Caretta caretta
2013,86,Caretta caretta
2013,86,Caretta caretta
2013,86.1,Caretta caretta
2013,86.2,Caretta caretta
2013,86.2,Caretta caretta
2013,86.3,Caretta caretta
2013,86.3,Caretta caretta
2013,86.4,Caretta caretta
2013,86.4,Caretta caretta
2013,86.5,Caretta caretta
2013,86.5,Caretta caretta
2013,86.5,Caretta caretta
2013,86.5,Caretta caretta
2013,86.5,Caretta caretta
2013,86.5,Caretta caretta
2013,86.6,Caretta caretta
2013,86.6,Caretta caretta
2013,86.6,Caretta caretta
2013,86.7,Caretta caretta
2013,86.7,Caretta caretta
2013,86.7,Caretta caretta
2013,86.7,Caretta caretta
2013,86.8,Caretta caretta
2013,87,Caretta caretta
2013,87,Caretta caretta
2013,87,Caretta caretta
2013,87,Caretta caretta
2013,87,Caretta caretta
2013,87,Caretta caretta
2013,87,Caretta caretta
2013,87,Caretta caretta
2013,87.1,Caretta caretta
2013,87.1,Caretta caretta
2013,87.2,Caretta caretta
2013,87.2,Caretta caretta
2013,87.3,Caretta caretta
2013,87.3,Caretta caretta
2013,87.3,Caretta caretta
2013,87.4,Caretta caretta
2013,87.4,Caretta caretta
2013,87.4,Caretta caretta
2013,87.4,Caretta caretta
2013,87.4,Caretta caretta
2013,87.4,Caretta caretta
2013,87.4,Caretta caretta
2013,87.4,Caretta caretta
2013,87.5,Caretta caretta
2013,87.5,Caretta caretta
2013,87.7,Caretta caretta
2013,87.7,Caretta caretta
2013,87.7,Caretta caretta
2013,87.7,Caretta caretta
2013,87.7,Caretta caretta
2013,87.8,Caretta caretta
2013,87.8,Caretta caretta
2013,87.8,Caretta caretta
2013,87.9,Caretta caretta
2013,88,Caretta caretta
2013,88,Caretta caretta
2013,88,Caretta caretta
2013,88,Caretta caretta
2013,88,Caretta caretta
2013,88,Caretta caretta
2013,88,Caretta caretta
2013,88.1,Caretta caretta
2013,88.2,Caretta caretta
2013,88.2,Caretta caretta
2013,88.2,Caretta caretta
2013,88.2,Caretta caretta
2013,88.2,Caretta caretta
2013,88.3,Caretta caretta
2013,88.3,Caretta caretta
2013,88.3,Caretta caretta
2013,88.3,Caretta caretta
2013,88.3,Caretta caretta
2013,88.3,Caretta caretta
2013,88.3,Caretta caretta
2013,88.3,Caretta caretta
2013,88.3,Caretta caretta
2013,88.4,Caretta caretta
2013,88.4,Caretta caretta
2013,88.4,Caretta caretta
2013,88.4,Caretta caretta
2013,88.5,Caretta caretta
2013,88.5,Caretta caretta
2013,88.5,Caretta caretta
2013,88.5,Caretta caretta
2013,88.6,Caretta caretta
2013,88.6,Caretta caretta
2013,88.6,Caretta caretta
2013,88.6,Caretta caretta
2013,88.6,Caretta caretta
2013,88.6,Caretta caretta
2013,88.6,Caretta caretta
2013,88.6,Caretta caretta
2013,88.6,Caretta caretta
2013,88.8,Caretta caretta
2013,88.8,Caretta caretta
2013,88.8,Caretta caretta
2013,88.9,Caretta caretta
2013,88.9,Caretta caretta
2013,88.9,Caretta caretta
2013,88.9,Caretta caretta
2013,89,Caretta caretta
2013,89,Caretta caretta
2013,89,Caretta caretta
2013,89,Caretta caretta
2013,89,Caretta caretta
2013,89.1,Caretta caretta
2013,89.1,Caretta caretta
2013,89.1,Caretta caretta
2013,89.2,Caretta caretta
2013,89.2,Caretta caretta
2013,89.2,Caretta caretta
2013,89.2,Caretta caretta
2013,89.3,Caretta caretta
2013,89.3,Caretta caretta
2013,89.4,Caretta caretta
2013,89.4,Caretta caretta
2013,89.5,Caretta caretta
2013,89.5,Caretta caretta
2013,89.5,Caretta caretta
2013,89.5,Caretta caretta
2013,89.5,Caretta caretta
2013,89.5,Caretta caretta
2013,89.5,Caretta caretta
2013,89.6,Caretta caretta
2013,89.6,Caretta caretta
2013,89.7,Caretta caretta
2013,89.9,Caretta caretta
2013,90,Caretta caretta
2013,90,Caretta caretta
2013,90.1,Caretta caretta
2013,90.1,Caretta caretta
2013,90.1,Caretta caretta
2013,90.1,Caretta caretta
2013,90.2,Caretta caretta
2013,90.2,Caretta caretta
2013,90.2,Caretta caretta
2013,90.2,Caretta caretta
2013,90.3,Caretta caretta
2013,90.4,Caretta caretta
2013,90.5,Caretta caretta
2013,90.5,Caretta caretta
2013,90.5,Caretta caretta
2013,90.5,Caretta caretta
2013,90.6,Caretta caretta
2013,90.6,Caretta caretta
2013,90.7,Caretta caretta
2013,90.8,Caretta caretta
2013,90.8,Caretta caretta
2013,90.8,Caretta caretta
2013,90.8,Caretta caretta
2013,90.8,Caretta caretta
2013,90.9,Caretta caretta
2013,91,Caretta caretta
2013,91,Caretta caretta
2013,91,Caretta caretta
2013,91.1,Caretta caretta
2013,91.1,Caretta caretta
2013,91.1,Caretta caretta
2013,91.2,Caretta caretta
2013,91.2,Caretta caretta
2013,91.2,Caretta caretta
2013,91.2,Caretta caretta
2013,91.3,Caretta caretta
2013,91.3,Caretta caretta
2013,91.3,Caretta caretta
2013,91.3,Caretta caretta
2013,91.3,Caretta caretta
2013,91.3,Caretta caretta
2013,91.4,Caretta caretta
2013,91.4,Caretta caretta
2013,91.5,Caretta caretta
2013,91.5,Caretta caretta
2013,91.5,Caretta caretta
2013,91.6,Caretta caretta
2013,91.6,Caretta caretta
2013,91.7,Caretta caretta
2013,91.7,Caretta caretta
2013,91.8,Caretta caretta
2013,91.8,Caretta caretta
2013,91.8,Caretta caretta
2013,91.9,Caretta caretta
2013,92,Caretta caretta
2013,92,Caretta caretta
2013,92,Caretta caretta
2013,92,Caretta caretta
2013,92,Caretta caretta
2013,92,Caretta caretta
2013,92,Caretta caretta
2013,92.1,Caretta caretta
2013,92.2,Caretta caretta
2013,92.2,Caretta caretta
2013,92.2,Caretta caretta
2013,92.2,Caretta caretta
2013,92.2,Caretta caretta
2013,92.2,Caretta caretta
2013,92.3,Caretta caretta
2013,92.3,Caretta caretta
2013,92.3,Caretta caretta
2013,92.4,Caretta caretta
2013,92.5,Caretta caretta
2013,92.5,Caretta caretta
2013,92.5,Caretta caretta
2013,92.5,Caretta caretta
2013,92.6,Caretta caretta
2013,92.6,Caretta caretta
2013,92.7,Caretta caretta
2013,92.7,Caretta caretta
2013,92.7,Caretta caretta
2013,92.8,Caretta caretta
2013,92.8,Caretta caretta
2013,93,Caretta caretta
2013,93,Caretta caretta
2013,93,Caretta caretta
2013,93,Caretta caretta
2013,93,Caretta caretta
2013,93,Caretta caretta
2013,93,Caretta caretta
2013,93,Caretta caretta
2013,93.1,Caretta caretta
2013,93.1,Caretta caretta
2013,93.1,Caretta caretta
2013,93.2,Caretta caretta
2013,93.2,Caretta caretta
2013,93.3,Caretta caretta
2013,93.4,Caretta caretta
2013,93.5,Caretta caretta
2013,93.5,Caretta caretta
2013,93.5,Caretta caretta
2013,93.5,Caretta caretta
2013,93.6,Caretta caretta
2013,93.6,Caretta caretta
2013,93.6,Caretta caretta
2013,93.6,Caretta caretta
2013,93.7,Caretta caretta
2013,93.7,Caretta caretta
2013,93.7,Caretta caretta
2013,93.7,Caretta caretta
2013,93.7,Caretta caretta
2013,93.7,Caretta caretta
2013,93.7,Caretta caretta
2013,93.8,Caretta caretta
2013,93.9,Caretta caretta
2013,93.9,Caretta caretta
2013,93.9,Caretta caretta
2013,93.9,Caretta caretta
2013,93.9,Caretta caretta
2013,93.9,Caretta caretta
2013,94,Caretta caretta
2013,94,Caretta caretta
2013,94,Caretta caretta
2013,94,Caretta caretta
2013,94,Caretta caretta
2013,94.1,Caretta caretta
2013,94.1,Caretta caretta
2013,94.2,Caretta caretta
2013,94.2,Caretta caretta
2013,94.2,Caretta caretta
2013,94.3,Caretta caretta
2013,94.3,Caretta caretta
2013,94.3,Caretta caretta
2013,94.3,Caretta caretta
2013,94.3,Caretta caretta
2013,94.3,Caretta caretta
2013,94.3,Caretta caretta
2013,94.4,Caretta caretta
2013,94.4,Caretta caretta
2013,94.5,Caretta caretta
2013,94.5,Caretta caretta
2013,94.5,Caretta caretta
2013,94.5,Caretta caretta
2013,94.5,Caretta caretta
2013,94.5,Caretta caretta
2013,94.5,Caretta caretta
2013,94.6,Caretta caretta
2013,94.6,Caretta caretta
2013,94.6,Caretta caretta
2013,94.7,Caretta caretta
2013,94.7,Caretta caretta
2013,94.7,Caretta caretta
2013,94.8,Caretta caretta
2013,95,Caretta caretta
2013,95,Caretta caretta
2013,95.1,Caretta caretta
2013,95.2,Caretta caretta
2013,95.3,Caretta caretta
2013,95.4,Caretta caretta
2013,95.4,Caretta caretta
2013,95.5,Caretta caretta
2013,95.5,Caretta caretta
2013,95.5,Caretta caretta
2013,95.5,Caretta caretta
2013,95.6,Caretta caretta
2013,95.6,Caretta caretta
2013,95.7,Caretta caretta
2013,95.7,Caretta caretta
2013,95.7,Caretta caretta
2013,95.7,Caretta caretta
2013,95.8,Caretta caretta
2013,95.9,Caretta caretta
2013,95.9,Caretta caretta
2013,95.9,Caretta caretta
2013,96,Caretta caretta
2013,96,Caretta caretta
2013,96,Caretta caretta
2013,96,Caretta caretta
2013,96,Caretta caretta
2013,96.1,Caretta caretta
2013,96.1,Caretta caretta
2013,96.1,Caretta caretta
2013,96.1,Caretta caretta
2013,96.2,Caretta caretta
2013,96.2,Caretta caretta
2013,96.3,Caretta caretta
2013,96.3,Caretta caretta
2013,96.4,Caretta caretta
2013,96.4,Caretta caretta
2013,96.5,Caretta caretta
2013,96.5,Caretta caretta
2013,96.5,Caretta caretta
2013,96.5,Caretta caretta
2013,96.6,Caretta caretta
2013,96.6,Caretta caretta
2013,96.7,Caretta caretta
2013,96.7,Caretta caretta
2013,96.7,Caretta caretta
2013,96.8,Caretta caretta
2013,96.8,Caretta caretta
2013,96.9,Caretta caretta
2013,97,Caretta caretta
2013,97,Caretta caretta
2013,97.2,Caretta caretta
2013,97.3,Caretta caretta
2013,97.3,Caretta caretta
2013,97.3,Caretta caretta
2013,97.4,Caretta caretta
2013,97.4,Caretta caretta
2013,97.4,Caretta caretta
2013,97.4,Caretta caretta
2013,97.5,Caretta caretta
2013,97.5,Caretta caretta
2013,97.5,Caretta caretta
2013,97.5,Caretta caretta
2013,97.6,Caretta caretta
2013,97.6,Caretta caretta
2013,97.6,Caretta caretta
2013,97.6,Caretta caretta
2013,97.7,Caretta caretta
2013,97.7,Caretta caretta
2013,97.7,Caretta caretta
2013,97.8,Caretta caretta
2013,97.8,Caretta caretta
2013,98.2,Caretta caretta
2013,98.2,Caretta caretta
2013,98.2,Caretta caretta
2013,98.2,Caretta caretta
2013,98.2,Caretta caretta
2013,98.2,Caretta caretta
2013,98.3,Caretta caretta
2013,98.3,Caretta caretta
2013,98.3,Caretta caretta
2013,98.3,Caretta caretta
2013,98.4,Caretta caretta
2013,98.4,Caretta caretta
2013,98.5,Caretta caretta
2013,98.5,Caretta caretta
2013,98.5,Caretta caretta
2013,98.6,Caretta caretta
2013,98.6,Caretta caretta
2013,98.7,Caretta caretta
2013,98.7,Caretta caretta
2013,98.7,Caretta caretta
2013,98.8,Caretta caretta
2013,98.9,Caretta caretta
2013,98.9,Caretta caretta
2013,98.9,Caretta caretta
2013,99,Caretta caretta
2013,99,Caretta caretta
2013,99,Caretta caretta
2013,99,Caretta caretta
2013,99,Caretta caretta
2013,99.1,Caretta caretta
2013,99.3,Caretta caretta
2013,99.3,Caretta caretta
2013,99.4,Caretta caretta
2013,99.5,Caretta caretta
2013,99.8,Caretta caretta
2013,99.9,Caretta caretta
2013,100,Caretta caretta
2013,100.1,Caretta caretta
2013,100.1,Caretta caretta
2013,100.1,Caretta caretta
2013,100.1,Caretta caretta
2013,100.2,Caretta caretta
2013,100.3,Caretta caretta
2013,100.3,Caretta caretta
2013,100.4,Caretta caretta
2013,100.8,Caretta caretta
2013,100.8,Caretta caretta
2013,100.8,Caretta caretta
2013,100.8,Caretta caretta
2013,101,Caretta caretta
2013,101,Caretta caretta
2013,101.1,Caretta caretta
2013,101.4,Caretta caretta
2013,101.4,Caretta caretta
2013,101.7,Caretta caretta
2013,101.7,Caretta caretta
2013,101.9,Caretta caretta
2013,102,Caretta caretta
2013,102,Caretta caretta
2013,102.1,Caretta caretta
2013,102.3,Caretta caretta
2013,102.4,Caretta caretta
2013,102.6,Caretta caretta
2013,102.9,Caretta caretta
2013,102.9,Caretta caretta
2013,103,Caretta caretta
2013,103.1,Caretta caretta
2013,103.1,Caretta caretta
2013,103.5,Caretta caretta
2013,103.5,Caretta caretta
2013,104,Caretta caretta
2013,104.1,Caretta caretta
2013,104.3,Caretta caretta
2013,104.3,Caretta caretta
2013,104.4,Caretta caretta
2013,104.6,Caretta caretta
2014,73.4,Caretta caretta
2014,73.6,Caretta caretta
2014,73.7,Caretta caretta
2014,74.3,Caretta caretta
2014,74.4,Caretta caretta
2014,75.4,Caretta caretta
2014,75.4,Caretta caretta
2014,75.6,Caretta caretta
2014,75.9,Caretta caretta
2014,76.6,Caretta caretta
2014,76.8,Caretta caretta
2014,77,Caretta caretta
2014,77.5,Caretta caretta
2014,77.5,Caretta caretta
2014,78.1,Caretta caretta
2014,78.6,Caretta caretta
2014,78.7,Caretta caretta
2014,78.9,Caretta caretta
2014,78.9,Caretta caretta
2014,79,Caretta caretta
2014,79,Caretta caretta
2014,79.1,Caretta caretta
2014,79.3,Caretta caretta
2014,79.4,Caretta caretta
2014,80,Caretta caretta
2014,80.1,Caretta caretta
2014,80.2,Caretta caretta
2014,80.2,Caretta caretta
2014,80.2,Caretta caretta
2014,80.3,Caretta caretta
2014,80.3,Caretta caretta
2014,80.5,Caretta caretta
2014,80.5,Caretta caretta
2014,80.6,Caretta caretta
2014,80.6,Caretta caretta
2014,80.8,Caretta caretta
2014,80.8,Caretta caretta
2014,80.8,Caretta caretta
2014,80.8,Caretta caretta
2014,80.8,Caretta caretta
2014,80.9,Caretta caretta
2014,80.9,Caretta caretta
2014,81,Caretta caretta
2014,81.1,Caretta caretta
2014,81.1,Caretta caretta
2014,81.2,Caretta caretta
2014,81.3,Caretta caretta
2014,81.3,Caretta caretta
2014,81.3,Caretta caretta
2014,81.4,Caretta caretta
2014,81.4,Caretta caretta
2014,81.4,Caretta caretta
2014,81.5,Caretta caretta
2014,81.6,Caretta caretta
2014,81.7,Caretta caretta
2014,81.7,Caretta caretta
2014,81.8,Caretta caretta
2014,81.8,Caretta caretta
2014,81.9,Caretta caretta
2014,81.9,Caretta caretta
2014,82,Caretta caretta
2014,82.1,Caretta caretta
2014,82.2,Caretta caretta
2014,82.3,Caretta caretta
2014,82.3,Caretta caretta
2014,82.3,Caretta caretta
2014,82.4,Caretta caretta
2014,82.4,Caretta caretta
2014,82.5,Caretta caretta
2014,82.5,Caretta caretta
2014,82.5,Caretta caretta
2014,82.5,Caretta caretta
2014,82.6,Caretta caretta
2014,82.6,Caretta caretta
2014,82.6,Caretta caretta
2014,82.7,Caretta caretta
2014,82.9,Caretta caretta
2014,82.9,Caretta caretta
2014,82.9,Caretta caretta
2014,82.9,Caretta caretta
2014,82.9,Caretta caretta
2014,83,Caretta caretta
2014,83,Caretta caretta
2014,83,Caretta caretta
2014,83.1,Caretta caretta
2014,83.1,Caretta caretta
2014,83.2,Caretta caretta
2014,83.3,Caretta caretta
2014,83.4,Caretta caretta
2014,83.5,Caretta caretta
2014,83.6,Caretta caretta
2014,83.6,Caretta caretta
2014,83.6,Caretta caretta
2014,83.6,Caretta caretta
2014,83.6,Caretta caretta
2014,83.7,Caretta caretta
2014,83.7,Caretta caretta
2014,83.8,Caretta caretta
2014,84,Caretta caretta
2014,84,Caretta caretta
2014,84,Caretta caretta
2014,84.1,Caretta caretta
2014,84.1,Caretta caretta
2014,84.2,Caretta caretta
2014,84.2,Caretta caretta
2014,84.3,Caretta caretta
2014,84.3,Caretta caretta
2014,84.3,Caretta caretta
2014,84.3,Caretta caretta
2014,84.4,Caretta caretta
2014,84.4,Caretta caretta
2014,84.4,Caretta caretta
2014,84.5,Caretta caretta
2014,84.6,Caretta caretta
2014,84.6,Caretta caretta
2014,84.6,Caretta caretta
2014,84.6,Caretta caretta
2014,84.7,Caretta caretta
2014,84.7,Caretta caretta
2014,84.7,Caretta caretta
2014,84.7,Caretta caretta
2014,84.7,Caretta caretta
2014,84.7,Caretta caretta
2014,84.8,Caretta caretta
2014,84.8,Caretta caretta
2014,84.8,Caretta caretta
2014,84.8,Caretta caretta
2014,84.9,Caretta caretta
2014,85,Caretta caretta
2014,85.1,Caretta caretta
2014,85.2,Caretta caretta
2014,85.2,Caretta caretta
2014,85.2,Caretta caretta
2014,85.3,Caretta caretta
2014,85.3,Caretta caretta
2014,85.4,Caretta caretta
2014,85.5,Caretta caretta
2014,85.5,Caretta caretta
2014,85.6,Caretta caretta
2014,85.6,Caretta caretta
2014,85.6,Caretta caretta
2014,85.6,Caretta caretta
2014,85.7,Caretta caretta
2014,85.7,Caretta caretta
2014,85.7,Caretta caretta
2014,85.8,Caretta caretta
2014,86,Caretta caretta
2014,86,Caretta caretta
2014,86,Caretta caretta
2014,86,Caretta caretta
2014,86.1,Caretta caretta
2014,86.1,Caretta caretta
2014,86.2,Caretta caretta
2014,86.2,Caretta caretta
2014,86.2,Caretta caretta
2014,86.2,Caretta caretta
2014,86.3,Caretta caretta
2014,86.3,Caretta caretta
2014,86.3,Caretta caretta
2014,86.4,Caretta caretta
2014,86.4,Caretta caretta
2014,86.4,Caretta caretta
2014,86.4,Caretta caretta
2014,86.4,Caretta caretta
2014,86.5,Caretta caretta
2014,86.5,Caretta caretta
2014,86.5,Caretta caretta
2014,86.5,Caretta caretta
2014,86.6,Caretta caretta
2014,86.7,Caretta caretta
2014,86.7,Caretta caretta
2014,86.7,Caretta caretta
2014,86.7,Caretta caretta
2014,86.7,Caretta caretta
2014,86.7,Caretta caretta
2014,86.7,Caretta caretta
2014,86.8,Caretta caretta
2014,87,Caretta caretta
2014,87,Caretta caretta
2014,87,Caretta caretta
2014,87,Caretta caretta
2014,87,Caretta caretta
2014,87,Caretta caretta
2014,87.1,Caretta caretta
2014,87.1,Caretta caretta
2014,87.1,Caretta caretta
2014,87.1,Caretta caretta
2014,87.2,Caretta caretta
2014,87.2,Caretta caretta
2014,87.3,Caretta caretta
2014,87.3,Caretta caretta
2014,87.3,Caretta caretta
2014,87.3,Caretta caretta
2014,87.3,Caretta caretta
2014,87.3,Caretta caretta
2014,87.4,Caretta caretta
2014,87.4,Caretta caretta
2014,87.4,Caretta caretta
2014,87.4,Caretta caretta
2014,87.5,Caretta caretta
2014,87.5,Caretta caretta
2014,87.6,Caretta caretta
2014,87.6,Caretta caretta
2014,87.6,Caretta caretta
2014,87.6,Caretta caretta
2014,87.7,Caretta caretta
2014,87.7,Caretta caretta
2014,87.8,Caretta caretta
2014,87.8,Caretta caretta
2014,87.8,Caretta caretta
2014,87.9,Caretta caretta
2014,87.9,Caretta caretta
2014,87.9,Caretta caretta
2014,87.9,Caretta caretta
2014,88,Caretta caretta
2014,88,Caretta caretta
2014,88,Caretta caretta
2014,88,Caretta caretta
2014,88,Caretta caretta
2014,88,Caretta caretta
2014,88,Caretta caretta
2014,88.2,Caretta caretta
2014,88.2,Caretta caretta
2014,88.3,Caretta caretta
2014,88.3,Caretta caretta
2014,88.3,Caretta caretta
2014,88.4,Caretta caretta
2014,88.4,Caretta caretta
2014,88.4,Caretta caretta
2014,88.4,Caretta caretta
2014,88.4,Caretta caretta
2014,88.5,Caretta caretta
2014,88.5,Caretta caretta
2014,88.5,Caretta caretta
2014,88.5,Caretta caretta
2014,88.5,Caretta caretta
2014,88.6,Caretta caretta
2014,88.6,Caretta caretta
2014,88.6,Caretta caretta
2014,88.6,Caretta caretta
2014,88.6,Caretta caretta
2014,88.7,Caretta caretta
2014,88.7,Caretta caretta
2014,88.8,Caretta caretta
2014,88.8,Caretta caretta
2014,88.9,Caretta caretta
2014,88.9,Caretta caretta
2014,88.9,Caretta caretta
2014,89,Caretta caretta
2014,89,Caretta caretta
2014,89,Caretta caretta
2014,89.1,Caretta caretta
2014,89.1,Caretta caretta
2014,89.1,Caretta caretta
2014,89.2,Caretta caretta
2014,89.2,Caretta caretta
2014,89.3,Caretta caretta
2014,89.3,Caretta caretta
2014,89.3,Caretta caretta
2014,89.3,Caretta caretta
2014,89.3,Caretta caretta
2014,89.3,Caretta caretta
2014,89.4,Caretta caretta
2014,89.4,Caretta caretta
2014,89.4,Caretta caretta
2014,89.5,Caretta caretta
2014,89.5,Caretta caretta
2014,89.6,Caretta caretta
2014,89.6,Caretta caretta
2014,89.6,Caretta caretta
2014,89.6,Caretta caretta
2014,89.7,Caretta caretta
2014,89.7,Caretta caretta
2014,89.7,Caretta caretta
2014,89.7,Caretta caretta
2014,89.7,Caretta caretta
2014,89.7,Caretta caretta
2014,89.7,Caretta caretta
2014,89.7,Caretta caretta
2014,89.9,Caretta caretta
2014,89.9,Caretta caretta
2014,89.9,Caretta caretta
2014,90,Caretta caretta
2014,90,Caretta caretta
2014,90,Caretta caretta
2014,90,Caretta caretta
2014,90,Caretta caretta
2014,90,Caretta caretta
2014,90,Caretta caretta
2014,90,Caretta caretta
2014,90,Caretta caretta
2014,90,Caretta caretta
2014,90.1,Caretta caretta
2014,90.1,Caretta caretta
2014,90.1,Caretta caretta
2014,90.2,Caretta caretta
2014,90.2,Caretta caretta
2014,90.2,Caretta caretta
2014,90.2,Caretta caretta
2014,90.3,Caretta caretta
2014,90.3,Caretta caretta
2014,90.3,Caretta caretta
2014,90.3,Caretta caretta
2014,90.3,Caretta caretta
2014,90.4,Caretta caretta
2014,90.4,Caretta caretta
2014,90.4,Caretta caretta
2014,90.4,Caretta caretta
